treatment,comp,plot_id,year,inv_date,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,ba_m2ha,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
mechburn,570,0570-00011,2003,2003-06-01,post_1,0570-00011-21,Live,CADE,20.3,24.69136,0.7991475,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,20.3,Burn+Thin,cedar
burn,60,0060-00103,2003,2003-06-01,post_1,0060-00103-4,Live,CADE,48.8,24.69136,4.618219,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,CADE,Live,0,cedar,0,48.8,Burn,cedar
burn,340,0340-00123,2003,2003-06-01,post_1,0340-00123-16,Live,CADE,57.7,24.69136,6.456341,2.0,0.3000000000000042,0.1500000000000021,2001.0,2003,CADE,Live,0,cedar,0,57.7,Burn,cedar
control,240,0240-00113,2003,2003-06-01,post_1,0240-00113-28,Live,CADE,24.6,24.69136,1.173559,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,24.6,None,cedar
burn,400,0400-00022,2003,2003-06-01,post_1,0400-00022-19,Snag,CADE,21.1,24.69136,0.8633756,2.0,-1.2999999999999972,-0.6499999999999986,2001.0,2003,CADE,Snag,0,cedar,0,21.1,Burn,cedar
mechburn,180,0180-00107,2003,2003-06-01,post_1,0180-00107-5,Live,CADE,25.1,24.69136,1.22175,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,CADE,Live,0,cedar,0,25.1,Burn+Thin,cedar
mech,350,0350-00105,2003,2003-06-01,post_1,0350-00105-19,Live,CADE,23.6,24.69136,1.080087,2.0,1.2000000000000028,0.6000000000000014,2001.0,2003,CADE,Live,0,cedar,0,23.6,Thin,cedar
mech,190,0190-00108,2003,2003-06-01,post_1,0190-00108-9,Live,CADE,55.9,24.69136,6.059803,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,CADE,Live,0,cedar,0,55.9,Thin,cedar
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-6,Snag,CADE,23.1,24.69136,1.034806,2.0,-1.2999999999999972,-0.6499999999999986,2001.0,2003,CADE,Snag,0,cedar,0,23.1,Burn,cedar
burn,340,0340-00025,2003,2003-06-01,post_1,0340-00025-20,Live,CADE,16.5,24.69136,0.5279621,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,16.5,Burn,cedar
control,40,0040-00012,2003,2003-06-01,post_1,0040-00012-10,Live,CADE,25.1,24.69136,1.22175,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,CADE,Live,0,cedar,0,25.1,None,cedar
control,240,0240-00107,2003,2003-06-01,post_1,0240-00107-5,Live,CADE,65.0,24.69136,8.193351,2.0,3.299999999999997,1.6499999999999986,2001.0,2003,CADE,Live,0,cedar,0,65.0,None,cedar
mech,190,0190-00113,2003,2003-06-01,post_1,0190-00113-5,Live,CADE,45.0,24.69136,3.926991,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,45.0,Thin,cedar
burn,400,0400-00022,2003,2003-06-01,post_1,0400-00022-12,Live,CADE,21.1,24.69136,0.8633756,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,21.1,Burn,cedar
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-19,Live,CADE,24.4,24.69136,1.154555,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,24.4,None,cedar
burn,400,0400-00105,2003,2003-06-01,post_1,0400-00105-21,Live,CADE,21.8,24.69136,0.9216114,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,21.8,Burn,cedar
burn,340,0340-00124,2003,2003-06-01,post_1,0340-00124-5,Live,CADE,51.1,24.69136,5.063801,2.0,-1.1999999999999955,-0.5999999999999979,2001.0,2003,CADE,Live,0,cedar,0,51.1,Burn,cedar
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-13,Live,CADE,23.9,24.69136,1.107722,2.0,-1.0,-0.5,2001.0,2003,CADE,Live,0,cedar,0,23.9,Burn,cedar
burn,60,0060-00117,2003,2003-06-01,post_1,0060-00117-8,Live,CADE,30.5,24.69136,1.803992,2.0,-0.5,-0.25,2001.0,2003,CADE,Live,0,cedar,0,30.5,Burn,cedar
control,40,0040-00114,2003,2003-06-01,post_1,0040-00114-10,Live,CADE,39.4,24.69136,3.010421,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,CADE,Live,0,cedar,0,39.4,None,cedar
control,40,0040-00114,2003,2003-06-01,post_1,0040-00114-5,Live,CADE,32.0,24.69136,1.985797,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,32.0,None,cedar
burn,340,0340-00104,2003,2003-06-01,post_1,0340-00104-6,Live,CADE,18.0,24.69136,0.6283185,2.0,0.6999999999999993,0.3499999999999996,2001.0,2003,CADE,Live,0,cedar,0,18.0,Burn,cedar
control,240,0240-00109,2003,2003-06-01,post_1,0240-00109-24,Live,CADE,18.5,24.69136,0.6637099,2.0,0.6999999999999993,0.3499999999999996,2001.0,2003,CADE,Live,0,cedar,0,18.5,None,cedar
burn,60,0060-00027,2003,2003-06-01,post_1,0060-00027-13,Live,CADE,55.6,24.69136,5.994934,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,CADE,Live,0,cedar,0,55.6,Burn,cedar
burn,60,0060-00105,2003,2003-06-01,post_1,0060-00105-18,Live,CADE,40.6,24.69136,3.19659,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,40.6,Burn,cedar
burn,400,0400-00109,2003,2003-06-01,post_1,0400-00109-1,Live,CADE,38.4,24.69136,2.859547,,,,,2003,CADE,Live,0,cedar,0,38.4,Burn,cedar
burn,340,0340-00121,2003,2003-06-01,post_1,0340-00121-10,Live,CADE,28.2,24.69136,1.542173,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,28.2,Burn,cedar
control,240,0240-00114,2003,2003-06-01,post_1,0240-00114-24,Live,CADE,24.4,24.69136,1.154555,2.0,1.5,0.75,2001.0,2003,CADE,Live,0,cedar,0,24.4,None,cedar
control,240,0240-00007,2003,2003-06-01,post_1,0240-00007-46,Live,CADE,26.7,24.69136,1.382475,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,26.7,None,cedar
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-16,Live,CADE,19.9,24.69136,0.7679643,2.0,0.5999999999999979,0.2999999999999989,2001.0,2003,CADE,Live,0,cedar,0,19.9,None,cedar
control,40,0040-00012,2003,2003-06-01,post_1,0040-00012-5,Live,CADE,32.0,24.69136,1.985797,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,32.0,None,cedar
control,240,0240-00106,2003,2003-06-01,post_1,0240-00106-25,Live,CADE,27.7,24.69136,1.487971,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,CADE,Live,0,cedar,0,27.7,None,cedar
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-21,Live,CADE,19.3,24.69136,0.722353,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,19.3,Burn,cedar
burn,400,0400-00119,2003,2003-06-01,post_1,0400-00119-24,Live,CADE,57.2,24.69136,6.344931,2.0,1.1000000000000014,0.5500000000000007,2001.0,2003,CADE,Live,0,cedar,0,57.2,Burn,cedar
control,240,0240-00022,2003,2003-06-01,post_1,0240-00022-7,Live,CADE,19.6,24.69136,0.7449841,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,19.6,None,cedar
mech,490,0490-00004,2003,2003-06-01,post_1,0490-00004-16,Live,CADE,22.1,24.69136,0.9471514,2.0,-0.2999999999999971,-0.1499999999999985,2001.0,2003,CADE,Live,0,cedar,0,22.1,Thin,cedar
control,240,0240-00110,2003,2003-06-01,post_1,0240-00110-6,Live,CADE,26.2,24.69136,1.331182,2.0,1.599999999999998,0.7999999999999989,2001.0,2003,CADE,Live,0,cedar,0,26.2,None,cedar
mechburn,180,0180-00102,2003,2003-06-01,post_1,0180-00102-7,Live,CADE,15.7,24.69136,0.4780069,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,15.7,Burn+Thin,cedar
control,240,0240-00022,2003,2003-06-01,post_1,0240-00022-17,Live,CADE,17.8,24.69136,0.6144335,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,CADE,Live,0,cedar,0,17.8,None,cedar
burn,340,0340-00103,2003,2003-06-01,post_1,0340-00103-24,Live,CADE,23.9,24.69136,1.107722,2.0,-1.2000000000000028,-0.6000000000000014,2001.0,2003,CADE,Live,0,cedar,0,23.9,Burn,cedar
burn,60,0060-00107,2003,2003-06-01,post_1,0060-00107-7,Live,CADE,20.1,24.69136,0.7834783,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,20.1,Burn,cedar
mechburn,570,0570-00102,2003,2003-06-01,post_1,0570-00102-27,Live,CADE,49.8,24.69136,4.809429,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,CADE,Live,0,cedar,0,49.8,Burn+Thin,cedar
mechburn,570,0570-00011,2003,2003-06-01,post_1,0570-00011-10,Live,CADE,23.6,24.69136,1.080087,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,CADE,Live,0,cedar,0,23.6,Burn+Thin,cedar
burn,60,0060-00130,2003,2003-06-01,post_1,0060-00130-11,Live,CADE,40.4,24.69136,3.165174,2.0,1.2999999999999972,0.6499999999999986,2001.0,2003,CADE,Live,0,cedar,0,40.4,Burn,cedar
burn,340,0340-00013,2003,2003-06-01,post_1,0340-00013-1,Live,CADE,24.1,24.69136,1.126339,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,24.1,Burn,cedar
mechburn,570,0570-00013,2003,2003-06-01,post_1,0570-00013-1,Live,CADE,47.8,24.69136,4.430887,2.0,-0.2000000000000028,-0.1000000000000014,2001.0,2003,CADE,Live,0,cedar,0,47.8,Burn+Thin,cedar
control,240,0240-00022,2003,2003-06-01,post_1,0240-00022-30,Live,CADE,21.6,24.69136,0.9047787,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,CADE,Live,0,cedar,0,21.6,None,cedar
control,240,0240-00113,2003,2003-06-01,post_1,0240-00113-24,Live,CADE,16.0,24.69136,0.4964492,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,16.0,None,cedar
control,590,0590-00113,2003,2003-06-01,post_1,0590-00113-3,Live,CADE,48.5,24.69136,4.561612,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,48.5,None,cedar
mech,350,0350-00101,2003,2003-06-01,post_1,0350-00101-26,Live,CADE,23.4,24.69136,1.061858,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,23.4,Thin,cedar
mechburn,570,0570-00105,2003,2003-06-01,post_1,0570-00105-13,Live,CADE,46.7,24.69136,4.229301,2.0,-1.0999999999999943,-0.5499999999999972,2001.0,2003,CADE,Live,0,cedar,0,46.7,Burn+Thin,cedar
control,240,0240-00109,2003,2003-06-01,post_1,0240-00109-36,Live,CADE,20.1,24.69136,0.7834783,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,20.1,None,cedar
mechburn,380,0380-00015,2003,2003-06-01,post_1,0380-00015-8,Live,CADE,29.5,24.69136,1.687636,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,29.5,Burn+Thin,cedar
control,40,0040-00106,2003,2003-06-01,post_1,0040-00106-7,Live,CADE,15.7,24.69136,0.4780069,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,15.7,None,cedar
control,590,0590-00101,2003,2003-06-01,post_1,0590-00101-20,Live,CADE,33.0,24.69136,2.111848,2.0,-1.0,-0.5,2001.0,2003,CADE,Live,0,cedar,0,33.0,None,cedar
control,590,0590-00005,2003,2003-06-01,post_1,0590-00005-3,Live,CADE,65.0,24.69136,8.193351,2.0,2.5,1.25,2001.0,2003,CADE,Live,0,cedar,0,65.0,None,cedar
mech,350,0350-00105,2003,2003-06-01,post_1,0350-00105-102,Live,CADE,21.8,24.69136,0.9216114,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,21.8,Thin,cedar
control,590,0590-00005,2003,2003-06-01,post_1,0590-00005-6,Live,CADE,40.1,24.69136,3.118341,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,40.1,None,cedar
control,590,0590-00118,2003,2003-06-01,post_1,0590-00118-1,Live,CADE,75.2,24.69136,10.96656,2.0,1.5,0.75,2001.0,2003,CADE,Live,0,cedar,0,75.2,None,cedar
control,590,0590-00021,2003,2003-06-01,post_1,0590-00021-10,Live,CADE,56.9,24.69136,6.27855,2.0,-7.600000000000001,-3.8000000000000007,2001.0,2003,CADE,Live,0,cedar,1,64.125,None,cedar
control,40,0040-00114,2003,2003-06-01,post_1,0040-00114-3,Live,CADE,46.0,24.69136,4.103463,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,46.0,None,cedar
control,40,0040-00111,2003,2003-06-01,post_1,0040-00111-2,Live,CADE,56.1,24.69136,6.103242,2.0,3.5,1.75,2001.0,2003,CADE,Live,0,cedar,0,56.1,None,cedar
control,40,0040-00111,2003,2003-06-01,post_1,0040-00111-4,Live,CADE,44.7,24.69136,3.874805,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,44.7,None,cedar
control,40,0040-00111,2003,2003-06-01,post_1,0040-00111-1,Live,CADE,75.4,24.69136,11.02497,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,75.4,None,cedar
control,590,0590-00009,2003,2003-06-01,post_1,0590-00009-39,Live,CADE,24.4,24.69136,1.154555,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,24.4,None,cedar
control,590,0590-00102,2003,2003-06-01,post_1,0590-00102-15,Live,CADE,16.0,24.69136,0.4964492,2.0,-1.8000000000000007,-0.9000000000000004,2001.0,2003,CADE,Live,0,cedar,0,16.0,None,cedar
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-18,Live,CADE,34.3,24.69136,2.281514,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,CADE,Live,0,cedar,0,34.3,Burn,cedar
burn,60,0060-00111,2003,2003-06-01,post_1,0060-00111-6,Live,CADE,33.8,24.69136,2.215482,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,33.8,Burn,cedar
control,40,0040-00005,2003,2003-06-01,post_1,0040-00005-30,Live,CADE,55.6,24.69136,5.994934,2.0,0.7000000000000028,0.3500000000000014,2001.0,2003,CADE,Live,0,cedar,0,55.6,None,cedar
control,240,0240-00005,2003,2003-06-01,post_1,0240-00005-2,Live,CADE,31.8,24.69136,1.961052,2.0,0.6000000000000014,0.3000000000000007,2001.0,2003,CADE,Live,0,cedar,0,31.8,None,cedar
burn,400,0400-00119,2003,2003-06-01,post_1,0400-00119-22,Snag,CADE,24.1,24.69136,1.126339,2.0,3.3000000000000007,1.6500000000000004,2001.0,2003,CADE,Snag,0,cedar,0,24.1,Burn,cedar
control,240,0240-00113,2003,2003-06-01,post_1,0240-00113-43,Live,CADE,16.3,24.69136,0.5152406,2.0,-0.1999999999999993,-0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,16.3,None,cedar
mechburn,380,0380-00004,2003,2003-06-01,post_1,0380-00004-11,Live,CADE,23.6,24.69136,1.080087,2.0,-0.7999999999999972,-0.3999999999999986,2001.0,2003,CADE,Live,0,cedar,0,23.6,Burn+Thin,cedar
control,240,0240-00007,2003,2003-06-01,post_1,0240-00007-27,Live,CADE,44.2,24.69136,3.788606,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,44.2,None,cedar
burn,340,0340-00013,2003,2003-06-01,post_1,0340-00013-19,Live,CADE,25.7,24.69136,1.280858,2.0,0.8000000000000007,0.4000000000000003,2001.0,2003,CADE,Live,0,cedar,0,25.7,Burn,cedar
control,590,0590-00101,2003,2003-06-01,post_1,0590-00101-16,Live,CADE,17.8,24.69136,0.6144335,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,17.8,None,cedar
mech,350,0350-00119,2003,2003-06-01,post_1,0350-00119-16,Live,CADE,24.1,24.69136,1.126339,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,24.1,Thin,cedar
burn,60,0060-00104,2003,2003-06-01,post_1,0060-00104-7,Live,CADE,39.4,24.69136,3.010421,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,CADE,Live,0,cedar,0,39.4,Burn,cedar
burn,400,0400-00101,2003,2003-06-01,post_1,0400-00101-4,Live,CADE,26.4,24.69136,1.351583,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,26.4,Burn,cedar
burn,400,0400-00119,2003,2003-06-01,post_1,0400-00119-29,Live,CADE,17.0,24.69136,0.5604446,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,17.0,Burn,cedar
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-8,Live,CADE,37.8,24.69136,2.770885,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,37.8,Burn,cedar
mech,490,0490-00126,2003,2003-06-01,post_1,0490-00126-17,Live,CADE,25.7,24.69136,1.280858,2.0,1.599999999999998,0.7999999999999989,2001.0,2003,CADE,Live,0,cedar,0,25.7,Thin,cedar
control,40,0040-00116,2003,2003-06-01,post_1,0040-00116-26,Live,CADE,37.8,24.69136,2.770885,2.0,2.0,1.0,2001.0,2003,CADE,Live,0,cedar,0,37.8,None,cedar
burn,400,0400-00002,2003,2003-06-01,post_1,0400-00002-10,Live,CADE,23.9,24.69136,1.107722,2.0,-0.5,-0.25,2001.0,2003,CADE,Live,0,cedar,0,23.9,Burn,cedar
control,240,0240-00022,2003,2003-06-01,post_1,0240-00022-14,Live,CADE,19.3,24.69136,0.722353,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,19.3,None,cedar
mech,190,0190-00110,2003,2003-06-01,post_1,0190-00110-16,Live,CADE,53.3,24.69136,5.509209,2.0,1.5,0.75,2001.0,2003,CADE,Live,0,cedar,0,53.3,Thin,cedar
burn,60,0060-00107,2003,2003-06-01,post_1,0060-00107-5,Live,CADE,17.5,24.69136,0.5938968,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,17.5,Burn,cedar
control,240,0240-00115,2003,2003-06-01,post_1,0240-00115-27,Live,CADE,18.3,24.69136,0.649437,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,18.3,None,cedar
control,40,0040-00103,2003,2003-06-01,post_1,0040-00103-2,Live,CADE,95.3,24.69136,17.61249,2.0,-2.0,-1.0,2001.0,2003,CADE,Live,0,cedar,0,95.3,None,cedar
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-4,Live,CADE,19.1,24.69136,0.7074595,2.0,-0.5,-0.25,2001.0,2003,CADE,Live,0,cedar,0,19.1,Burn,cedar
burn,60,0060-00021,2003,2003-06-01,post_1,0060-00021-2,Live,CADE,44.5,24.69136,3.840209,2.0,-0.5,-0.25,2001.0,2003,CADE,Live,0,cedar,0,44.5,Burn,cedar
control,240,0240-00109,2003,2003-06-01,post_1,0240-00109-35,Live,CADE,17.5,24.69136,0.5938968,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,17.5,None,cedar
burn,400,0400-00118,2003,2003-06-01,post_1,0400-00118-5,Live,CADE,19.3,24.69136,0.722353,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,19.3,Burn,cedar
control,40,0040-00108,2003,2003-06-01,post_1,0040-00108-13,Live,CADE,47.0,24.69136,4.283814,2.0,0.7999999999999972,0.3999999999999986,2001.0,2003,CADE,Live,0,cedar,0,47.0,None,cedar
burn,60,0060-00103,2003,2003-06-01,post_1,0060-00103-8,Live,CADE,21.3,24.69136,0.8798205,2.0,-0.3000000000000007,-0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,21.3,Burn,cedar
mechburn,570,0570-00023,2003,2003-06-01,post_1,0570-00023-19,Live,CADE,42.9,24.69136,3.569024,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,42.9,Burn+Thin,cedar
burn,60,0060-00104,2003,2003-06-01,post_1,0060-00104-3,Live,CADE,51.1,24.69136,5.063801,2.0,1.6000000000000014,0.8000000000000007,2001.0,2003,CADE,Live,0,cedar,0,51.1,Burn,cedar
control,590,0590-00104,2003,2003-06-01,post_1,0590-00104-19,Live,CADE,20.6,24.69136,0.8229421,2.0,-0.6999999999999993,-0.3499999999999996,2001.0,2003,CADE,Live,0,cedar,0,20.6,None,cedar
mechburn,570,0570-00107,2003,2003-06-01,post_1,0570-00107-19,Live,CADE,41.4,24.69136,3.323805,2.0,0.2999999999999971,0.1499999999999985,2001.0,2003,CADE,Live,0,cedar,0,41.4,Burn+Thin,cedar
burn,60,0060-00027,2003,2003-06-01,post_1,0060-00027-4,Live,CADE,43.2,24.69136,3.619115,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,43.2,Burn,cedar
burn,340,0340-00103,2003,2003-06-01,post_1,0340-00103-14,Live,CADE,21.3,24.69136,0.8798205,2.0,0.1999999999999993,0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,21.3,Burn,cedar
control,240,0240-00102,2003,2003-06-01,post_1,0240-00102-20,Live,CADE,19.6,24.69136,0.7449841,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,19.6,None,cedar
burn,340,0340-00111,2003,2003-06-01,post_1,0340-00111-19,Live,CADE,65.5,24.69136,8.319888,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,65.5,Burn,cedar
burn,340,0340-00108,2003,2003-06-01,post_1,0340-00108-14,Live,CADE,17.8,24.69136,0.6144335,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,17.8,Burn,cedar
mechburn,180,0180-00108,2003,2003-06-01,post_1,0180-00108-11,Live,CADE,26.4,24.69136,1.351583,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,26.4,Burn+Thin,cedar
burn,340,0340-00013,2003,2003-06-01,post_1,0340-00013-20,Live,CADE,58.7,24.69136,6.682071,2.0,2.3000000000000043,1.150000000000002,2001.0,2003,CADE,Live,0,cedar,0,58.7,Burn,cedar
burn,60,0060-00101,2003,2003-06-01,post_1,0060-00101-1,Live,CADE,15.5,24.69136,0.4659059,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,15.5,Burn,cedar
burn,60,0060-00130,2003,2003-06-01,post_1,0060-00130-8,Live,CADE,38.6,24.69136,2.889412,2.0,0.8000000000000043,0.4000000000000021,2001.0,2003,CADE,Live,0,cedar,0,38.6,Burn,cedar
burn,60,0060-00130,2003,2003-06-01,post_1,0060-00130-10,Live,CADE,37.6,24.69136,2.741641,2.0,2.3000000000000043,1.150000000000002,2001.0,2003,CADE,Live,0,cedar,0,37.6,Burn,cedar
burn,400,0400-00106,2003,2003-06-01,post_1,0400-00106-21,Live,CADE,39.4,24.69136,3.010421,2.0,-1.0,-0.5,2001.0,2003,CADE,Live,0,cedar,0,39.4,Burn,cedar
mech,350,0350-00101,2003,2003-06-01,post_1,0350-00101-12,Live,CADE,16.3,24.69136,0.5152406,2.0,0.3000000000000007,0.1500000000000003,2001.0,2003,CADE,Live,0,cedar,0,16.3,Thin,cedar
burn,400,0400-00106,2003,2003-06-01,post_1,0400-00106-26,Live,CADE,23.4,24.69136,1.061858,2.0,-0.2000000000000028,-0.1000000000000014,2001.0,2003,CADE,Live,0,cedar,0,23.4,Burn,cedar
control,240,0240-00022,2003,2003-06-01,post_1,0240-00022-29,Live,CADE,24.6,24.69136,1.173559,2.0,0.2000000000000028,0.1000000000000014,2001.0,2003,CADE,Live,0,cedar,0,24.6,None,cedar
burn,400,0400-00104,2003,2003-06-01,post_1,0400-00104-27,Live,CADE,30.0,24.69136,1.745329,2.0,-1.0,-0.5,2001.0,2003,CADE,Live,0,cedar,0,30.0,Burn,cedar
control,240,0240-00106,2003,2003-06-01,post_1,0240-00106-30,Live,CADE,16.3,24.69136,0.5152406,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,16.3,None,cedar
burn,60,0060-00021,2003,2003-06-01,post_1,0060-00021-14,Live,CADE,43.9,24.69136,3.737351,2.0,1.1999999999999955,0.5999999999999979,2001.0,2003,CADE,Live,0,cedar,0,43.9,Burn,cedar
mechburn,180,0180-00117,2003,2003-06-01,post_1,0180-00117-6,Live,CADE,90.2,24.69136,15.77785,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,90.2,Burn+Thin,cedar
mech,190,0190-00102,2003,2003-06-01,post_1,0190-00102-9,Live,CADE,63.2,24.69136,7.745849,2.0,1.7000000000000028,0.8500000000000014,2001.0,2003,CADE,Live,0,cedar,0,63.2,Thin,cedar
mech,350,0350-00112,2003,2003-06-01,post_1,0350-00112-30,Live,CADE,35.3,24.69136,2.416486,2.0,2.0,1.0,2001.0,2003,CADE,Live,0,cedar,0,35.3,Thin,cedar
control,240,0240-00007,2003,2003-06-01,post_1,0240-00007-31,Live,CADE,19.1,24.69136,0.7074595,2.0,0.6000000000000014,0.3000000000000007,2001.0,2003,CADE,Live,0,cedar,0,19.1,None,cedar
control,240,0240-00113,2003,2003-06-01,post_1,0240-00113-30,Live,CADE,21.8,24.69136,0.9216114,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,21.8,None,cedar
mech,190,0190-00106,2003,2003-06-01,post_1,0190-00106-6,Live,CADE,47.2,24.69136,4.320349,2.0,1.0,0.5,2001.0,2003,CADE,Live,0,cedar,0,47.2,Thin,cedar
mechburn,570,0570-00112,2003,2003-06-01,post_1,0570-00112-9,Live,CADE,35.3,24.69136,2.416486,2.0,0.1999999999999957,0.0999999999999978,2001.0,2003,CADE,Live,0,cedar,0,35.3,Burn+Thin,cedar
control,590,0590-00111,2003,2003-06-01,post_1,0590-00111-4,Live,CADE,43.2,24.69136,3.619115,2.0,0.5,0.25,2001.0,2003,CADE,Live,0,cedar,0,43.2,None,cedar
mech,190,0190-00113,2003,2003-06-01,post_1,0190-00113-16,Live,CADE,21.3,24.69136,0.8798205,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,21.3,Thin,cedar
mech,350,0350-00119,2003,2003-06-01,post_1,0350-00119-19,Live,CADE,16.8,24.69136,0.5473353,2.0,1.1000000000000014,0.5500000000000007,2001.0,2003,CADE,Live,0,cedar,0,16.8,Thin,cedar
burn,340,0340-00103,2003,2003-06-01,post_1,0340-00103-21,Live,CADE,17.3,24.69136,0.5803995,2.0,0.0,0.0,2001.0,2003,CADE,Live,0,cedar,0,17.3,Burn,cedar
burn,400,0400-00121,2003,2003-06-01,post_1,0400-00121-20,Live,CADE,18.3,24.69136,0.649437,2.0,-1.0,-0.5,2001.0,2003,CADE,Live,0,cedar,0,18.3,Burn,cedar
mechburn,380,0380-00113,2003,2003-06-01,post_1,0380-00113-20,Live,CADE,29.5,24.69136,1.687636,2.0,-0.1999999999999993,-0.0999999999999996,2001.0,2003,CADE,Live,0,cedar,0,29.5,Burn+Thin,cedar
burn,60,0060-00027,2003,2003-06-01,post_1,0060-00027-5,Live,CADE,52.1,24.69136,5.263932,2.0,0.3000000000000042,0.1500000000000021,2001.0,2003,CADE,Live,0,cedar,0,52.1,Burn,cedar
