Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
Burn+Thin,bc1,bc1_6,pije,DBH_2008,127.4,2008,2.0,5.0,-0.0999999999999943,-0.0199999999999988,2003.0,2008,0,yellow_pine,0,127.4,Burn/Understory Thin,pine,2003.0,2008
Burn+Thin,bc1,bc1_19,pije,DBH_10Post,106.8,2011,1.0,3.0,1.8999999999999917,0.6333333333333305,2008.0,2011,0,yellow_pine,0,106.8,Burn/Understory Thin,pine,2008.0,2011
Burn+Thin,bc1,bc1_20,abco,DBH_10Post,86.2,2011,1.0,3.0,2.5,0.8333333333333334,2008.0,2011,0,fir,0,86.2,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_21,abco,DBH_10Post,22.1,2011,1.0,8.0,2.3000000000000007,0.2875000000000001,2003.0,2011,0,fir,0,22.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_22,abco,DBH_10Post,31.2,2011,1.0,8.0,7.399999999999999,0.9249999999999998,2003.0,2011,0,fir,0,31.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_23,cade,DBH_10Post,21.4,2011,1.0,8.0,4.199999999999999,0.5249999999999999,2003.0,2011,0,cedar,0,21.4,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_25,abco,DBH_10Post,88.4,2011,1.0,3.0,1.0,0.3333333333333333,2008.0,2011,0,fir,0,88.4,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_35,cade,DBH_10Post,103.6,2011,1.0,3.0,1.2999999999999972,0.4333333333333324,2008.0,2011,0,cedar,0,103.6,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_42,pije,DBH_10Post,152.8,2011,2.0,3.0,1.4000000000000057,0.4666666666666685,2008.0,2011,0,yellow_pine,0,152.8,Burn/Understory Thin,pine,2008.0,2011
Burn+Thin,bc1,bc1_46,cade,DBH_10Post,131.2,2011,2.0,3.0,-1.3000000000000114,-0.4333333333333371,2008.0,2011,0,cedar,0,131.2,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_47,abco,DBH_10Post,21.1,2011,1.0,8.0,5.300000000000001,0.6625000000000001,2003.0,2011,0,fir,0,21.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_48,abco,DBH_10Post,105.1,2011,1.0,3.0,0.8999999999999915,0.2999999999999971,2008.0,2011,0,fir,0,105.1,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_49,pila,DBH_10Post,145.3,2011,2.0,3.0,0.9000000000000057,0.3000000000000019,2008.0,2011,0,white_pine,0,145.3,Burn/Understory Thin,pine,2008.0,2011
Burn+Thin,bc1,bc1_51,cade,DBH_10Post,129.6,2011,1.0,3.0,-1.0,-0.3333333333333333,2008.0,2011,0,cedar,0,129.6,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_53,abco,DBH_10Post,128.2,2011,2.0,3.0,-0.1000000000000227,-0.0333333333333409,2008.0,2011,0,fir,0,128.2,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_54,abco,DBH_10Post,23.4,2011,2.0,8.0,1.3999999999999986,0.1749999999999998,2003.0,2011,0,fir,0,23.4,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_55,cade,DBH_10Post,28.2,2011,1.0,8.0,6.5,0.8125,2003.0,2011,0,cedar,0,28.2,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_61,cade,DBH_10Post,24.0,2011,1.0,8.0,3.5,0.4375,2003.0,2011,0,cedar,0,24.0,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_65,abco,DBH_10Post,36.8,2011,1.0,8.0,11.799999999999995,1.4749999999999996,2003.0,2011,0,fir,0,36.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_66,pije,DBH_2008,159.7,2008,2.0,5.0,-1.4000000000000057,-0.2800000000000011,2003.0,2008,0,yellow_pine,0,159.7,Burn/Understory Thin,pine,2003.0,2008
Burn+Thin,bc1,bc1_67,cade,DBH_10Post,88.1,2011,1.0,3.0,1.2999999999999972,0.4333333333333324,2008.0,2011,0,cedar,0,88.1,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_68,cade,DBH_10Post,115.8,2011,1.0,3.0,1.7000000000000028,0.5666666666666677,2008.0,2011,0,cedar,0,115.8,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_73,abco,DBH_10Post,26.4,2011,1.0,8.0,3.599999999999998,0.4499999999999997,2003.0,2011,0,fir,0,26.4,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_77,pila,DBH_10Post,112.0,2011,1.0,3.0,1.9000000000000057,0.6333333333333352,2008.0,2011,0,white_pine,0,112.0,Burn/Understory Thin,pine,2008.0,2011
Burn+Thin,bc1,bc1_93,pila,DBH_10Post,29.4,2011,1.0,8.0,5.599999999999998,0.6999999999999997,2003.0,2011,0,white_pine,0,29.4,Burn/Understory Thin,pine,2003.0,2011
Burn+Thin,bc1,bc1_103,cade,DBH_10Post,19.2,2011,1.0,8.0,0.0,0.0,2003.0,2011,0,cedar,0,19.2,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_105,abco,DBH_10Post,19.6,2011,1.0,8.0,3.700000000000001,0.4625000000000001,2003.0,2011,0,fir,0,19.6,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_106,abco,DBH_10Post,24.7,2011,1.0,8.0,3.6999999999999993,0.4624999999999999,2003.0,2011,0,fir,0,24.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_127,cade,DBH_10Post,26.0,2011,1.0,8.0,4.0,0.5,2003.0,2011,0,cedar,0,26.0,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_128,cade,DBH_10Post,20.5,2011,2.0,8.0,2.0,0.25,2003.0,2011,0,cedar,0,20.5,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_154,abco,DBH_10Post,27.3,2011,1.0,8.0,9.900000000000002,1.2375000000000005,2003.0,2011,0,fir,0,27.3,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_159,abco,DBH_10Post,138.4,2011,1.0,3.0,0.700000000000017,0.233333333333339,2008.0,2011,0,fir,0,138.4,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_170,abco,DBH_10Post,26.8,2011,1.0,8.0,2.1999999999999997,0.2749999999999999,2003.0,2011,0,fir,0,26.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_171,abco,DBH_10Post,110.6,2011,1.0,3.0,0.5,0.1666666666666666,2008.0,2011,0,fir,0,110.6,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_186,pije,DBH_2008,124.5,2008,2.0,5.0,-5.199999999999989,-1.0399999999999978,2003.0,2008,0,yellow_pine,0,124.5,Burn/Understory Thin,pine,2003.0,2008
Burn+Thin,bc1,bc1_198,abco,DBH_10Post,22.8,2011,2.0,8.0,-1.3999999999999986,-0.1749999999999998,2003.0,2011,0,fir,0,22.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_215,abco,DBH_10Post,81.0,2011,1.0,3.0,0.5,0.1666666666666666,2008.0,2011,0,fir,0,81.0,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_216,cade,DBH_10Post,20.9,2011,1.0,8.0,2.6999999999999997,0.3374999999999999,2003.0,2011,0,cedar,0,20.9,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_220,abma,DBH_10Post,60.3,2011,1.0,3.0,-36.0,-12.0,2008.0,2011,0,fir,1,97.725,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_221,abco,DBH_10Post,88.6,2011,1.0,3.0,0.3999999999999915,0.1333333333333305,2008.0,2011,0,fir,0,88.6,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_233,abma,DBH_10Post,88.2,2011,1.0,3.0,1.7000000000000028,0.5666666666666677,2008.0,2011,0,fir,0,88.2,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_236,cade,DBH_10Post,23.8,2011,1.0,8.0,6.199999999999999,0.7749999999999999,2003.0,2011,0,cedar,0,23.8,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_240,cade,DBH_10Post,25.6,2011,1.0,8.0,3.6000000000000014,0.4500000000000002,2003.0,2011,0,cedar,0,25.6,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_241,abma,DBH_10Post,97.6,2011,1.0,3.0,1.3999999999999917,0.4666666666666638,2008.0,2011,0,fir,0,97.6,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_242,cade,DBH_10Post,22.1,2011,1.0,8.0,6.400000000000002,0.8000000000000003,2003.0,2011,0,cedar,0,22.1,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_245,abco,DBH_10Post,20.2,2011,1.0,8.0,0.0,0.0,2003.0,2011,0,fir,0,20.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_271,cade,DBH_10Post,27.1,2011,1.0,8.0,1.900000000000002,0.2375000000000002,2003.0,2011,0,cedar,0,27.1,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_273,abco,DBH_10Post,21.9,2011,1.0,8.0,2.3999999999999986,0.2999999999999998,2003.0,2011,0,fir,0,21.9,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_276,cade,DBH_10Post,37.8,2011,1.0,8.0,10.9,1.3624999999999998,2003.0,2011,0,cedar,0,37.8,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_278,cade,DBH_10Post,17.8,2011,1.0,8.0,2.6000000000000014,0.3250000000000002,2003.0,2011,0,cedar,0,17.8,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_279,cade,DBH_10Post,22.3,2011,1.0,8.0,4.100000000000001,0.5125000000000002,2003.0,2011,0,cedar,0,22.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_283,abco,DBH_10Post,84.2,2011,1.0,3.0,0.9000000000000057,0.3000000000000019,2008.0,2011,0,fir,0,84.2,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_285,cade,DBH_10Post,16.7,2011,1.0,8.0,0.5999999999999979,0.0749999999999997,2003.0,2011,0,cedar,0,16.7,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_289,abco,DBH_10Post,25.7,2011,1.0,8.0,2.3999999999999986,0.2999999999999998,2003.0,2011,0,fir,0,25.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_297,cade,DBH_10Post,17.8,2011,1.0,8.0,2.5,0.3125,2003.0,2011,0,cedar,0,17.8,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_298,abco,DBH_10Post,37.4,2011,1.0,8.0,9.799999999999995,1.2249999999999996,2003.0,2011,0,fir,0,37.4,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_306,cade,DBH_10Post,26.4,2011,1.0,8.0,-0.1000000000000014,-0.0125000000000001,2003.0,2011,0,cedar,0,26.4,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_309,cade,DBH_10Post,24.9,2011,1.0,8.0,2.0,0.25,2003.0,2011,0,cedar,0,24.9,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_310,abco,DBH_10Post,21.9,2011,1.0,8.0,6.299999999999999,0.7874999999999999,2003.0,2011,0,fir,0,21.9,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_7922,cade,DBH_10Post,30.7,2011,1.0,8.0,3.3999999999999986,0.4249999999999998,2003.0,2011,0,cedar,0,30.7,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_322,abco,DBH_10Post,21.7,2011,1.0,8.0,5.799999999999999,0.7249999999999999,2003.0,2011,0,fir,0,21.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_334,abco,DBH_10Post,22.7,2011,1.0,8.0,4.300000000000001,0.5375000000000001,2003.0,2011,0,fir,0,22.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_341,abco,DBH_10Post,34.7,2011,1.0,8.0,12.1,1.5125000000000002,2003.0,2011,0,fir,0,34.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_346,abco,DBH_10Post,164.8,2011,1.0,3.0,0.9000000000000057,0.3000000000000019,2008.0,2011,0,fir,0,164.8,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_347,abma,DBH_10Post,19.8,2011,1.0,8.0,0.8000000000000007,0.1,2003.0,2011,0,fir,0,19.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_358,cade,DBH_10Post,156.9,2011,1.0,3.0,-2.6999999999999886,-0.8999999999999962,2008.0,2011,0,cedar,0,156.9,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_366,abco,DBH_10Post,27.8,2011,2.0,8.0,2.900000000000002,0.3625000000000002,2003.0,2011,0,fir,0,27.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_397,abco,DBH_10Post,22.0,2011,2.0,8.0,3.5,0.4375,2003.0,2011,0,fir,0,22.0,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_413,abco,DBH_10Post,27.2,2011,1.0,8.0,2.8999999999999986,0.3624999999999998,2003.0,2011,0,fir,0,27.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_414,abco,DBH_10Post,19.3,2011,2.0,8.0,-0.0999999999999978,-0.0124999999999997,2003.0,2011,0,fir,0,19.3,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_415,abco,DBH_10Post,17.5,2011,2.0,8.0,0.1999999999999993,0.0249999999999999,2003.0,2011,0,fir,0,17.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_418,abco,DBH_10Post,31.1,2011,1.0,8.0,4.5,0.5625,2003.0,2011,0,fir,0,31.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_423,abco,DBH_10Post,21.9,2011,1.0,8.0,4.399999999999999,0.5499999999999998,2003.0,2011,0,fir,0,21.9,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_425,abco,DBH_10Post,31.6,2011,1.0,8.0,8.5,1.0625,2003.0,2011,0,fir,0,31.6,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_437,abco,DBH_10Post,20.1,2011,2.0,8.0,1.6000000000000014,0.2000000000000001,2003.0,2011,0,fir,0,20.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_455,abco,DBH_10Post,23.3,2011,1.0,8.0,6.0,0.75,2003.0,2011,0,fir,0,23.3,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_460,abco,DBH_10Post,24.2,2011,1.0,8.0,6.699999999999999,0.8374999999999999,2003.0,2011,0,fir,0,24.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_462,abco,DBH_10Post,95.8,2011,1.0,3.0,0.7999999999999972,0.2666666666666657,2008.0,2011,0,fir,0,95.8,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_466,abco,DBH_10Post,31.5,2011,1.0,8.0,5.300000000000001,0.6625000000000001,2003.0,2011,0,fir,0,31.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_467,abco,DBH_10Post,22.7,2011,1.0,8.0,4.5,0.5625,2003.0,2011,0,fir,0,22.7,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_473,abco,DBH_10Post,19.3,2011,1.0,8.0,4.300000000000001,0.5375000000000001,2003.0,2011,0,fir,0,19.3,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_475,abco,DBH_10Post,31.4,2011,1.0,8.0,6.799999999999997,0.8499999999999996,2003.0,2011,0,fir,0,31.4,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_482,abco,DBH_10Post,30.8,2011,1.0,8.0,6.900000000000002,0.8625000000000003,2003.0,2011,0,fir,0,30.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_493,cade,DBH_10Post,22.1,2011,1.0,8.0,5.800000000000001,0.7250000000000001,2003.0,2011,0,cedar,0,22.1,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_494,abco,DBH_10Post,88.4,2011,1.0,3.0,0.5,0.1666666666666666,2008.0,2011,0,fir,0,88.4,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_501,abco,DBH_10Post,98.5,2011,1.0,3.0,1.9000000000000057,0.6333333333333352,2008.0,2011,0,fir,0,98.5,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_505,abco,DBH_10Post,95.7,2011,1.0,3.0,0.4000000000000057,0.1333333333333352,2008.0,2011,0,fir,0,95.7,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_16203,cade,DBH_10Post,23.0,2011,1.0,8.0,0.0,0.0,2003.0,2011,0,cedar,0,23.0,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_512,cade,DBH_10Post,23.1,2011,1.0,8.0,0.6000000000000014,0.0750000000000001,2003.0,2011,0,cedar,0,23.1,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_513,abco,DBH_10Post,89.8,2011,1.0,3.0,0.8999999999999915,0.2999999999999971,2008.0,2011,0,fir,0,89.8,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_528,abma,DBH_10Post,23.0,2011,1.0,8.0,8.0,1.0,2003.0,2011,0,fir,0,23.0,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_529,cade,DBH_10Post,22.3,2011,1.0,8.0,1.8000000000000007,0.2250000000000001,2003.0,2011,0,cedar,0,22.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_530,abco,DBH_10Post,26.1,2011,1.0,8.0,2.400000000000002,0.3000000000000002,2003.0,2011,0,fir,0,26.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_540,cade,DBH_10Post,16.8,2011,1.0,8.0,-2.8999999999999986,-0.3624999999999998,2003.0,2011,0,cedar,0,16.8,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_546,abco,DBH_10Post,91.3,2011,1.0,3.0,1.2000000000000028,0.4000000000000009,2008.0,2011,0,fir,0,91.3,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_548,abco,DBH_10Post,83.3,2011,1.0,3.0,1.2999999999999972,0.4333333333333324,2008.0,2011,0,fir,0,83.3,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_558,abma,DBH_10Post,31.0,2011,1.0,8.0,4.800000000000001,0.6000000000000001,2003.0,2011,0,fir,0,31.0,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_559,cade,DBH_10Post,85.9,2011,1.0,3.0,1.4000000000000057,0.4666666666666685,2008.0,2011,0,cedar,0,85.9,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_566,abco,DBH_10Post,94.2,2011,1.0,3.0,0.6000000000000085,0.2000000000000028,2008.0,2011,0,fir,0,94.2,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_572,abco,DBH_10Post,92.3,2011,1.0,3.0,2.0,0.6666666666666666,2008.0,2011,0,fir,0,92.3,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_573,abco,DBH_10Post,51.1,2011,1.0,8.0,1.5,0.1875,2003.0,2011,0,fir,0,51.1,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_575,abco,DBH_10Post,84.7,2011,1.0,3.0,0.2000000000000028,0.0666666666666676,2008.0,2011,0,fir,0,84.7,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_597,abco,DBH_10Post,105.6,2011,1.0,3.0,1.5,0.5,2008.0,2011,0,fir,0,105.6,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_614,cade,DBH_10Post,143.9,2011,1.0,3.0,-0.799999999999983,-0.266666666666661,2008.0,2011,0,cedar,0,143.9,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_620,cade,DBH_10Post,26.3,2011,1.0,8.0,10.8,1.35,2003.0,2011,0,cedar,0,26.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_621,cade,DBH_10Post,34.3,2011,1.0,8.0,11.4,1.4249999999999998,2003.0,2011,0,cedar,0,34.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_638,abco,DBH_10Post,34.4,2011,2.0,8.0,3.099999999999998,0.3874999999999997,2003.0,2011,0,fir,0,34.4,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_639,abco,DBH_10Post,26.5,2011,1.0,8.0,7.699999999999999,0.9625,2003.0,2011,0,fir,0,26.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_645,abco,DBH_10Post,24.8,2011,1.0,8.0,0.3000000000000007,0.0375,2003.0,2011,0,fir,0,24.8,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_657,cade,DBH_10Post,139.2,2011,1.0,3.0,2.5,0.8333333333333334,2008.0,2011,0,cedar,0,139.2,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_658,pila,DBH_2008,176.6,2008,2.0,5.0,2.299999999999983,0.4599999999999966,2003.0,2008,0,white_pine,0,176.6,Burn/Understory Thin,pine,2003.0,2008
Burn+Thin,bc1,bc1_675,abco,DBH_2008,117.9,2008,2.0,5.0,2.6000000000000085,0.5200000000000017,2003.0,2008,0,fir,0,117.9,Burn/Understory Thin,fir,2003.0,2008
Burn+Thin,bc1,bc1_680,cade,DBH_10Post,184.4,2011,1.0,8.0,5.800000000000011,0.7250000000000014,2003.0,2011,0,cedar,0,184.4,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_686,abco,DBH_2008,83.0,2008,2.0,5.0,0.5,0.1,2003.0,2008,0,fir,0,83.0,Burn/Understory Thin,fir,2003.0,2008
Burn+Thin,bc1,bc1_693,cade,DBH_10Post,25.3,2011,1.0,8.0,2.8000000000000007,0.3500000000000001,2003.0,2011,0,cedar,0,25.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_694,cade,DBH_10Post,113.6,2011,1.0,3.0,1.5999999999999943,0.5333333333333314,2008.0,2011,0,cedar,0,113.6,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_701,abco,DBH_10Post,25.2,2011,1.0,8.0,1.5,0.1875,2003.0,2011,0,fir,0,25.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_722,abco,DBH_2008,99.8,2008,2.0,5.0,-1.2000000000000028,-0.2400000000000005,2003.0,2008,0,fir,0,99.8,Burn/Understory Thin,fir,2003.0,2008
Burn+Thin,bc1,bc1_730,cade,DBH_10Post,28.6,2011,1.0,8.0,4.100000000000001,0.5125000000000002,2003.0,2011,0,cedar,0,28.6,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_739,abco,DBH_10Post,105.6,2011,1.0,3.0,3.5999999999999943,1.1999999999999982,2008.0,2011,0,fir,0,105.6,Burn/Understory Thin,fir,2008.0,2011
Burn+Thin,bc1,bc1_751,cade,DBH_10Post,110.6,2011,1.0,3.0,2.0,0.6666666666666666,2008.0,2011,0,cedar,0,110.6,Burn/Understory Thin,cedar,2008.0,2011
Burn+Thin,bc1,bc1_781,abco,DBH_10Post,53.2,2011,1.0,8.0,5.100000000000001,0.6375000000000002,2003.0,2011,0,fir,0,53.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_786,cade,DBH_10Post,28.3,2011,1.0,8.0,6.600000000000001,0.8250000000000002,2003.0,2011,0,cedar,0,28.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_802,abco,DBH_10Post,19.5,2011,1.0,8.0,0.0,0.0,2003.0,2011,0,fir,0,19.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_803,cade,DBH_10Post,36.3,2011,1.0,8.0,9.499999999999996,1.1874999999999996,2003.0,2011,0,cedar,0,36.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_805,abco,DBH_10Post,22.2,2011,1.0,8.0,5.0,0.625,2003.0,2011,0,fir,0,22.2,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_807,abco,DBH_10Post,18.6,2011,1.0,8.0,2.700000000000001,0.3375000000000001,2003.0,2011,0,fir,0,18.6,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_808,abco,DBH_10Post,18.6,2011,2.0,8.0,1.2000000000000028,0.1500000000000003,2003.0,2011,0,fir,0,18.6,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_810,cade,DBH_10Post,20.3,2011,1.0,8.0,2.400000000000002,0.3000000000000002,2003.0,2011,0,cedar,0,20.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_811,cade,DBH_10Post,25.3,2011,1.0,8.0,6.100000000000001,0.7625000000000002,2003.0,2011,0,cedar,0,25.3,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_821,cade,DBH_10Post,18.7,2011,2.0,8.0,0.6999999999999993,0.0874999999999999,2003.0,2011,0,cedar,0,18.7,Burn/Understory Thin,cedar,2003.0,2011
Burn+Thin,bc1,bc1_823,abco,DBH_10Post,20.6,2011,2.0,8.0,4.400000000000002,0.5500000000000003,2003.0,2011,0,fir,0,20.6,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_831,pije,DBH_10Post,130.9,2011,1.0,3.0,-0.5999999999999943,-0.1999999999999981,2008.0,2011,0,yellow_pine,0,130.9,Burn/Understory Thin,pine,2008.0,2011
Burn+Thin,bc1,bc1_845,abco,DBH_10Post,26.5,2011,1.0,8.0,6.300000000000001,0.7875000000000001,2003.0,2011,0,fir,0,26.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_857,abco,DBH_10Post,27.5,2011,1.0,8.0,7.699999999999999,0.9625,2003.0,2011,0,fir,0,27.5,Burn/Understory Thin,fir,2003.0,2011
Burn+Thin,bc1,bc1_858,abco,DBH_10Post,86.4,2011,1.0,3.0,0.9000000000000057,0.3000000000000019,2008.0,2011,0,fir,0,86.4,Burn/Understory Thin,fir,2008.0,2011
